lat,lon,name,count,source
-23.3570444,119.7331247,newman,1,Huffington Post
-37.7876214,175.2813186,hamilton,6,Huffington Post
41.1485925,-8.6110201,porto,10,Huffington Post
30.197721,71.4736279,multan,1,Huffington Post
42.3316454,-83.0466755,detroit,1,Huffington Post
6.1129634,125.1719296,general santos,2,Huffington Post
59.3307611,18.0613098,stockholm,5,Huffington Post
9.5171253,-13.6999235,conakry,1,Huffington Post
-15.7862543,35.0035694,blantyre,1,Huffington Post
40.868154,-73.425676,huntington,1,Huffington Post
35.614517,-88.813947,jackson,10,Huffington Post
-0.4665968,39.6332917,garissa,5,Huffington Post
43.3185536,11.3316533,siena,2,Huffington Post
32.574055,-116.6270241,tecate,1,Huffington Post
35.79154,-78.7811169,cary,3,Huffington Post
-29.8541667,31.05,durban,4,Huffington Post
38.9716689,-95.2352501,lawrence,10,Huffington Post
-31.0917974,150.931072,tamworth,1,Huffington Post
35.0841034,-106.6509851,albuquerque,2,Huffington Post
50.5704252,-111.8924659,brooks,1,Huffington Post
40.7305993,-73.9865813,new york,121,Huffington Post
43.4655526,-80.5217698,waterloo,1,Huffington Post
43.262966,-2.9349516,bilbao,1,Huffington Post
51.2800275,1.0802533,canterbury,1,Huffington Post
44.4936714,11.3430347,bologna,2,Huffington Post
30.2674473,-97.7425618,austin,3,Huffington Post
25.6792695,-80.3172743,kendall,1,Huffington Post
34.0178881,-118.4865292,santa monica,2,Huffington Post
33.0267486,73.5999837,dina,2,Huffington Post
23.8323292,91.2831251,agartala,2,Huffington Post
-36.3150928,-57.6902209,dolores,1,Huffington Post
48.584614,7.7507127,strasbourg,1,Huffington Post
-13.1604436,-74.2257826,ayacucho,3,Huffington Post
32.735687,-97.1080656,arlington,3,Huffington Post
25.6773375,-100.2596645,guadalupe,2,Huffington Post
40.7305993,-73.9865813,new york,120,Huffington Post
11.1828042,-60.7372545,scarborough,4,Huffington Post
-32.9581132,-60.6590224,rosario,2,Huffington Post
6.8025766,-58.1628612,georgetown,4,Huffington Post
40.4416941,-79.9900861,pittsburgh,2,Huffington Post
40.6938609,-89.5891008,peoria,1,Huffington Post
45.0156285,-74.728533,cornwall,1,Huffington Post
44.6458441,10.9255625,modena,2,Huffington Post
21.304547,-157.8556764,honolulu,1,Huffington Post
49.0157698,12.0952438,regensburg,1,Huffington Post
43.6529206,-79.3849008,toronto,14,Huffington Post
7.0909924,171.3816354,majuro,1,Huffington Post
34.2783355,-119.2931743,ventura,5,Huffington Post
35.2270869,-80.8431268,charlotte,7,Huffington Post
36.8354258,-76.2982742,portsmouth,1,Huffington Post
42.3604823,-71.0595678,boston,13,Huffington Post
29.9335383,78.1372197,haridwar,1,Huffington Post
39.5295269,-119.813779,reno,2,Huffington Post
58.3019496,-134.419734,juneau,1,Huffington Post
42.3032758,-83.0285111,windsor,1,Huffington Post
41.2381017,-85.8530544,warsaw,7,Huffington Post
43.1572851,-77.6152141,rochester,1,Huffington Post
32.7801052,-96.8000082,dallas,6,Huffington Post
24.4747962,54.3705761,abu dhabi,7,Huffington Post
32.7469748,-117.2118132,san diego,5,Huffington Post
32.3668052,-86.2999689,montgomery,6,Huffington Post
27.9658533,-82.8001026,clearwater,1,Huffington Post
44.0366034,10.1409467,massa,1,Huffington Post
41.4672589,12.9035737,latina,1,Huffington Post
-12.9732959,40.5221115,pemba,1,Huffington Post
52.0959423,5.1104136,utrecht,7,Huffington Post
-33.4379537,-70.650404,santiago,10,Huffington Post
41.5833658,-87.500043,hammond,1,Huffington Post
51.2084734,-2.6517961,wells,2,Huffington Post
41.2587317,-95.9378732,omaha,1,Huffington Post
30.6943566,-88.0430541,mobile,10,Huffington Post
-6.1809269,106.8284591,jakarta,10,Huffington Post
37.6922361,-97.3375448,wichita,1,Huffington Post
-38.1054104,147.0646345,sale,1,Huffington Post
53.1908873,-2.8908955,chester,2,Huffington Post
34.0502836,-118.2420861,los angeles,24,Huffington Post
12.6500083,-8.0000014,bamako,5,Huffington Post
44.8410862,-0.5800537,bordeaux,1,Huffington Post
37.256667,-6.9495699,huelva,2,Huffington Post
49.1850834,-122.8446549,surrey,1,Huffington Post
43.074761,-89.3837613,madison,6,Huffington Post
52.6367811,-1.1312289,leicester,2,Huffington Post
53.4791466,-2.2447445,manchester,3,Huffington Post
-7.2445967,112.7447936,surabaya,1,Huffington Post
32.0835407,-81.0998342,savannah,1,Huffington Post
48.5052631,-111.8569668,shelby,1,Huffington Post
3.4615545,8.5510895,luba,1,Huffington Post
55.7429399,-97.8517808,thompson,2,Huffington Post
-12.4596697,130.8406196,darwin,5,Huffington Post
11.8594145,-15.6022171,bissau,1,Huffington Post
30.2265949,-93.2173759,lake charles,1,Huffington Post
52.2385239,-0.902493,northampton,1,Huffington Post
32.7074,74.8513999,jammu,2,Huffington Post
34.4301914,70.4601355,jalalabad,3,Huffington Post
47.4983377,19.0404712,budapest,3,Huffington Post
-26.6595434,150.1839141,miles,7,Huffington Post
34.1420882,-118.25057,glendale,1,Huffington Post
37.6390972,-120.9968782,modesto,2,Huffington Post
22.7489441,-83.5531968,la palma,1,Huffington Post
34.0123846,71.5787458,peshawar,3,Huffington Post
-3.3669557,36.6915518,arusha,6,Huffington Post
13.696972,-89.1928301,san salvador,2,Huffington Post
46.5218269,6.6327025,lausanne,4,Huffington Post
-51.6934032,-57.8548065,stanley,2,Huffington Post
34.6980406,-118.1367393,lancaster,2,Huffington Post
26.1223084,-80.1433786,fort lauderdale,3,Huffington Post
45.7575958,4.8323239,lyon,1,Huffington Post
29.1871986,-82.1400923,ocala,1,Huffington Post
35.9610125,-83.9176062,knoxville,1,Huffington Post
15.4725001,-88.8413891,morales,1,Huffington Post
39.8578174,-4.0253813,toledo,1,Huffington Post
40.3364587,-75.9288612,reading,2,Huffington Post
55.861147,-4.2499891,glasgow,3,Huffington Post
38.0160543,12.5437475,trapani,2,Huffington Post
36.1949274,-86.7417714,nashville,2,Huffington Post
45.8104264,9.0856219,como,1,Huffington Post
-1.950851,30.0615075,kigali,2,Huffington Post
36.145204,-115.1611806,las vegas,12,Huffington Post
37.104153,-113.5841313,st. george,1,Huffington Post
39.2810502,-76.567903,baltimore,14,Huffington Post
51.3405087,12.3746816,leipzig,1,Huffington Post
12.4345376,-86.8773498,leon,7,Huffington Post
-34.7556283,-56.2272057,la paz,1,Huffington Post
-34.6169869,-58.4460813,buenos aires,2,Huffington Post
9.0643305,7.4892974,abuja,3,Huffington Post
26.1420358,-81.7948103,naples,1,Huffington Post
53.4054719,-2.9805393,liverpool,1,Huffington Post
-40.3561582,175.6111069,palmerston north,1,Huffington Post
34.7304322,-86.5861159,huntsville,1,Huffington Post
32.8140177,-96.9488945,irving,2,Huffington Post
33.6780129,-117.8005716,irvine,3,Huffington Post
-14.4656649,132.2631058,katherine,4,Huffington Post
15.7804771,38.4536063,keren,1,Huffington Post
53.5503414,10.000654,hamburg,1,Huffington Post
37.5028972,15.0870338,catania,4,Huffington Post
33.7490987,-84.3901849,atlanta,3,Huffington Post
52.4080477,-1.5113334,coventry,2,Huffington Post
-42.4822736,-73.7641818,castro,15,Huffington Post
52.2156756,5.9639463,apeldoorn,2,Huffington Post
34.149434,-118.0017084,monrovia,4,Huffington Post
41.5910641,-93.6037149,des moines,1,Huffington Post
35.4896803,-97.5320836,oklahoma city,1,Huffington Post
41.6611277,-91.5301683,iowa city,1,Huffington Post
47.2495798,-122.4398746,tacoma,5,Huffington Post
-23.960833,-46.333889,santos,3,Huffington Post
51.6783151,7.810083,hamm,1,Huffington Post
36.9746603,-122.029419,santa cruz,5,Huffington Post
14.5906074,120.9799013,manila,9,Huffington Post
39.7683795,-86.1580447,indianapolis,3,Huffington Post
34.008818,-81.0372695,columbia,9,Huffington Post
51.4556994,-2.5952657,bristol,1,Huffington Post
-10.1885563,-48.3369421,palmas,1,Huffington Post
1.2969957,103.8552954,singapore,6,Huffington Post
38.5815719,-121.4943996,sacramento,3,Huffington Post
39.0994728,-94.5813298,kansas city,8,Huffington Post
14.9323321,-23.5078723,praia,5,Huffington Post
34.0631,74.8037664,srinagar,7,Huffington Post
-28.7383113,24.763737,kimberley,1,Huffington Post
23.7282161,90.4098792,dhaka,1,Huffington Post
32.4464534,-99.7333478,abilene,1,Huffington Post
-41.2870685,174.7810335,wellington,5,Huffington Post
31.7600372,-106.487287,el paso,1,Huffington Post
42.9635153,-85.6686365,grand rapids,1,Huffington Post
28.0331886,-80.6429695,palm bay,1,Huffington Post
-8.6527095,115.2192683,denpasar,2,Huffington Post
-26.5717226,148.7876982,roma,2,Huffington Post
-39.6429882,176.8448108,hastings,3,Huffington Post
-38.3829031,142.4882935,warrnambool,2,Huffington Post
-27.4689806,153.023503,brisbane,3,Huffington Post
53.5451595,-113.4900729,edmonton,1,Huffington Post
11.5936909,43.1471141,djibouti,1,Huffington Post
31.3112936,-92.4451371,alexandria,1,Huffington Post
33.5206824,-86.8024326,birmingham,3,Huffington Post
-11.6931255,43.2543044,moroni,5,Huffington Post
10.5018234,-66.9121054,caracas,4,Huffington Post
49.8493165,-99.9573544,brandon,1,Huffington Post
33.2148412,-97.1330683,denton,1,Huffington Post
54.596868,-5.930087,belfast,1,Huffington Post
37.3855745,-122.08205,mountain view,1,Huffington Post
-29.696799,-53.808059,santa maria,6,Huffington Post
52.3998399,0.2631161,ely,3,Huffington Post
-33.8548157,151.2164539,sydney,12,Huffington Post
45.1302591,-72.8007143,dunham,1,Huffington Post
40.8000554,-96.6674005,lincoln,7,Huffington Post
35.207216,-101.8338427,amarillo,1,Huffington Post
-5.805398,-35.2080905,natal,1,Huffington Post
46.1759065,21.3187686,arad,2,Huffington Post
26.7789,82.1427,faizabad,1,Huffington Post
25.4740943,80.3315801,banda,3,Huffington Post
30.3321838,-81.655651,jacksonville,1,Huffington Post
38.111051,13.335745,palermo,3,Huffington Post
25.2683592,55.2963956,dubai,13,Huffington Post
25.7742658,-80.1936589,miami,10,Huffington Post
30.4507462,-91.154551,baton rouge,1,Huffington Post
28.5421175,-81.3790462,orlando,2,Huffington Post
13.6763291,-89.281908,santa tecla,2,Huffington Post
35.9940329,-78.898619,durham,1,Huffington Post
5.5600141,-0.2057437,accra,3,Huffington Post
-12.0465478,-77.1445069,callao,1,Huffington Post
27.816415,-80.4706078,sebastian,5,Huffington Post
-1.2832532,36.8172449,nairobi,9,Huffington Post
-27.8178165,-50.321715,lages,1,Huffington Post
9.2831553,12.4580348,yola,11,Huffington Post
40.4167047,-3.7035825,madrid,10,Huffington Post
27.7708606,-82.6792661,st. petersburg,1,Huffington Post
54.9063791,-1.375053,sunderland,1,Huffington Post
36.2019598,36.1620594,antakya,1,Huffington Post
41.4877262,-81.677522,cleveland,1,Huffington Post
50.8322608,12.9252977,chemnitz,2,Huffington Post
50.4480951,-104.6158181,regina,7,Huffington Post
26.7153425,-80.0533746,west palm beach,1,Huffington Post
49.6112768,6.129799,luxembourg,3,Huffington Post
31.5621916,74.3228517,lahore,6,Huffington Post
26.1702082,-98.0522376,donna,5,Huffington Post
49.2577886,4.031926,reims,2,Huffington Post
32.4609764,-84.9877094,columbus,1,Huffington Post
51.0493286,13.7381437,dresden,3,Huffington Post
-26.2227778,27.89,soweto,1,Huffington Post
4.3619767,18.582808,bangui,2,Huffington Post
7.9620654,-11.7366499,bo,1,Huffington Post
-1.6665893,29.2256875,goma,1,Huffington Post
34.1080772,-118.0578137,temple city,3,Huffington Post
44.3787033,-79.7030516,barrie,1,Huffington Post
19.2451909,-103.720828,colima,1,Huffington Post
39.222538,9.117145,cagliari,1,Huffington Post
28.0222435,-81.7328568,winter haven,1,Huffington Post
34.0214121,-118.3958036,culver city,1,Huffington Post
61.218056,-149.9002806,anchorage,1,Huffington Post
32.753177,-97.3327459,fort worth,2,Huffington Post
34.1819538,-118.3079649,burbank,2,Huffington Post
15.160632,120.5864028,angeles,24,Huffington Post
42.3750997,-71.1056157,cambridge,7,Huffington Post
38.8951148,-77.0363716,washington,132,Huffington Post
51.4552058,7.012273,essen,1,Huffington Post
26.2378597,-80.1247667,pompano beach,1,Huffington Post
34.0633443,-117.6508876,ontario,2,Huffington Post
38.4992518,43.3966821,van,11,Huffington Post
39.952335,-75.163789,philadelphia,19,Huffington Post
34.5068601,-82.6506264,anderson,8,Huffington Post
33.9400143,-118.1325688,downey,1,Huffington Post
37.8830001,41.1309008,batman,3,Huffington Post
-22.9112163,-43.2093781,rio de janeiro,1,Huffington Post
-46.09848,168.94392,gore,1,Huffington Post
-31.6184553,-60.7029753,santa fe,1,Huffington Post
37.6057005,61.8460675,mary,14,Huffington Post
43.2948059,5.3708155,marseille,7,Huffington Post
39.414443,-77.4105783,frederick,1,Huffington Post
44.9772995,-93.2654692,minneapolis,3,Huffington Post
5.5554075,95.314609,banda aceh,3,Huffington Post
11.6538962,78.16099,salem,6,Huffington Post
30.1600827,-85.6545729,panama city,1,Huffington Post
42.1155716,-80.0807007,erie,1,Huffington Post
43.6610277,-70.2548596,portland,7,Huffington Post
-34.9286341,138.5998876,adelaide,1,Huffington Post
-4.3217055,15.3125974,kinshasa,1,Huffington Post
37.1828918,-3.6028135,granada,5,Huffington Post
33.7557699,-117.98318,westminster,6,Huffington Post
43.8356637,-79.0905386,pickering,1,Huffington Post
45.1598944,10.7968319,mantova,2,Huffington Post
14.6930042,-17.447026,dakar,11,Huffington Post
-33.5963146,-71.6134572,san antonio,2,Huffington Post
43.7009504,7.2684054,nice,5,Huffington Post
47.6135661,-122.202118,bellevue,1,Huffington Post
33.4483772,-112.0740374,phoenix,14,Huffington Post
-28.0336425,148.578348,st george,2,Huffington Post
15.7922323,120.9894425,san jose,1,Huffington Post
33.8951959,-118.333907,hawthorne,2,Huffington Post
42.5006217,-90.6647967,dubuque,1,Huffington Post
-30.2962407,153.1135293,coffs harbour,1,Huffington Post
7.3390599,134.4771922,palau,1,Huffington Post
40.3014316,-90.0633625,havana,15,Huffington Post
10.1424373,-64.6789015,barcelona,15,Huffington Post
-25.7813596,-56.4477224,villarrica,2,Huffington Post
-41.2710849,173.2836756,nelson,5,Huffington Post
35.6267654,-120.6912456,paso robles,1,Huffington Post
42.8864468,-78.8783689,buffalo,2,Huffington Post
-34.8612495,-57.9062315,ensenada,2,Huffington Post
42.291707,-85.5872286,kalamazoo,1,CNN
43.074761,-89.3837613,madison,1,CNN
30.1765914,-85.8054879,panama city beach,1,CNN
42.3604823,-71.0595678,boston,3,CNN
38.8951148,-77.0363716,washington,7,CNN
36.145204,-115.1611806,las vegas,1,CNN
47.3091961,-122.2193937,auburn,1,CNN
39.952335,-75.163789,philadelphia,1,CNN
-27.6424132,153.1131037,logan,1,CNN
11.6538962,78.16099,salem,1,CNN
51.5072759,-0.1276597,london,2,CNN
39.414443,-77.4105783,frederick,1,CNN
10.5559899,-71.6524294,san francisco,1,CNN
30.1600827,-85.6545729,panama city,1,CNN
47.2495798,-122.4398746,tacoma,1,CNN
40.4862174,-74.4518173,new brunswick,1,CNN
47.5992959,-122.3288811,seattle,1,CNN
35.614517,-88.813947,jackson,1,CNN
32.7801052,-96.8000082,dallas,1,CNN
37.2707028,-76.7074502,williamsburg,1,CNN
33.9595974,-83.376678,athens,1,CNN
32.3668052,-86.2999689,montgomery,2,CNN
29.9499323,-90.0701156,new orleans,1,CNN
38.029306,-78.4766781,charlottesville,1,CNN
44.9553658,-93.1022043,saint paul,1,CNN
34.9498007,-81.9320157,spartanburg,1,CNN
51.1526995,-100.0421877,dauphin,1,CNN
37.6057005,61.8460675,mary,1,CNN
50.4545055,3.9531146,mons,1,CNN
34.008818,-81.0372695,columbia,1,CNN
40.6639916,-74.2107006,elizabeth,1,CNN
38.9716689,-95.2352501,lawrence,1,CNN
36.1949274,-86.7417714,nashville,1,CNN
36.0998596,-80.244216,winston-salem,1,CNN
40.7305993,-73.9865813,new york,8,CNN
49.1323438,-123.0056851,delta,1,CNN
40.7305993,-73.9865813,new york,8,CNN
33.7490987,-84.3901849,atlanta,3,CNN
39.8403147,-88.9548001,decatur,1,CNN
25.2683592,55.2963956,dubai,1,CNN
25.7742658,-80.1936589,miami,1,CNN
41.8756208,-87.6243706,chicago,1,CNN
28.5421175,-81.3790462,orlando,1,CNN
15.160632,120.5864028,angeles,1,CNN
35.9940329,-78.898619,durham,1,CNN
-41.2710849,173.2836756,nelson,1,CNN
34.0502836,-118.2420861,los angeles,1,CNN
33.5206824,-86.8024326,birmingham,1,CNN
39.2810502,-76.567903,baltimore,1,CNN
40.2170575,-74.7429463,trenton,2,Herald Sun
37.0298687,-76.3452218,hampton,11,Herald Sun
39.1014564,-84.5138592,cincinnati,1,Herald Sun
-35.2820708,149.1286673,canberra,26,Herald Sun
-38.3829031,142.4882935,warrnambool,3,Herald Sun
-27.4689806,153.023503,brisbane,69,Herald Sun
30.0860459,-94.1018461,beaumont,3,Herald Sun
43.074761,-89.3837613,madison,1,Herald Sun
47.3091961,-122.2193937,auburn,1,Herald Sun
29.9499323,-90.0701156,new orleans,2,Herald Sun
49.05,-122.3,abbotsford,2,Herald Sun
31.3112936,-92.4451371,alexandria,2,Herald Sun
47.3906174,0.6893001,tours,2,Herald Sun
54.5205722,-128.6060566,terrace,5,Herald Sun
-33.0381092,137.5801318,whyalla,1,Herald Sun
43.0349931,-87.922497,milwaukee,2,Herald Sun
40.7989522,-81.3784445,canton,2,Herald Sun
-19.256934,146.8239533,townsville,2,Herald Sun
-33.9289049,18.4172485,cape town,1,Herald Sun
-41.4338399,147.1373499,launceston,2,Herald Sun
27.0997775,-82.4542633,venice,2,Herald Sun
54.596868,-5.930087,belfast,1,Herald Sun
37.6040633,-0.9841647,cartagena,1,Herald Sun
-36.8852418,174.7732069,auckland,1,Herald Sun
48.8564528,2.3524282,paris,19,Herald Sun
25.7742658,-80.1936589,miami,3,Herald Sun
47.5429886,7.5969912,basel,1,Herald Sun
43.1257311,5.9304919,toulon,3,Herald Sun
-32.2869076,115.7464877,rockingham,3,Herald Sun
-31.9527121,115.8604796,perth,42,Herald Sun
-33.8548157,151.2164539,sydney,130,Herald Sun
55.7429399,-97.8517808,thompson,9,Herald Sun
44.0366034,10.1409467,massa,1,Herald Sun
-12.4596697,130.8406196,darwin,8,Herald Sun
47.6135661,-122.202118,bellevue,2,Herald Sun
49.4093608,8.6948125,heidelberg,3,Herald Sun
40.8656544,-73.5320685,oyster bay,1,Herald Sun
36.0391456,-114.9819235,henderson,3,Herald Sun
36.1545486,-95.9906783,tulsa,1,Herald Sun
25.2683592,55.2963956,dubai,2,Herald Sun
-23.3570444,119.7331247,newman,8,Herald Sun
-37.7876214,175.2813186,hamilton,8,Herald Sun
-23.5251854,148.1584661,emerald,2,Herald Sun
51.7521553,-1.2582135,oxford,7,Herald Sun
29.1399633,-98.905306,devine,1,Herald Sun
37.6057005,61.8460675,mary,20,Herald Sun
47.4983377,19.0404712,budapest,1,Herald Sun
36.8468146,-76.2852183,norfolk,1,Herald Sun
-32.8333333,151.3561111,cessnock,4,Herald Sun
33.7877945,-117.8531119,orange,2,Herald Sun
-15.4723817,145.2526122,cooktown,1,Herald Sun
47.3215807,5.0414699,dijon,1,Herald Sun
56.1181242,-3.9360012,stirling,3,Herald Sun
53.6825669,-1.5000466,wakefield,1,Herald Sun
-23.4409987,144.251862,longreach,1,Herald Sun
-33.5963146,-71.6134572,san antonio,1,Herald Sun
52.4080477,-1.5113334,coventry,1,Herald Sun
51.5882332,-2.9974967,newport,2,Herald Sun
26.1702082,-98.0522376,donna,1,Herald Sun
53.4791466,-2.2447445,manchester,5,Herald Sun
-28.0020594,153.41546,gold coast,34,Herald Sun
27.816415,-80.4706078,sebastian,3,Herald Sun
43.4515189,-80.4926144,kitchener,3,Herald Sun
-20.7051873,140.5058305,cloncurry,1,Herald Sun
46.7709694,23.5912274,cluj-napoca,1,Herald Sun
40.4167047,-3.7035825,madrid,3,Herald Sun
-0.8957793,119.8679974,palu,2,Herald Sun
-27.22517,153.1056073,redcliffe,2,Herald Sun
-35.0212993,117.8839055,albany,8,Herald Sun
-16.9243043,145.7832994,cairns,3,Herald Sun
41.0534302,-73.5387341,stamford,2,Herald Sun
-42.4822736,-73.7641818,castro,2,Herald Sun
41.4877262,-81.677522,cleveland,5,Herald Sun
-51.6934032,-57.8548065,stanley,7,Herald Sun
43.6610277,-70.2548596,portland,2,Herald Sun
44.3105322,-69.7793295,augusta,1,Herald Sun
-26.8053732,153.1328533,caloundra,1,Herald Sun
-30.897333,-55.5473981,rivera,1,Herald Sun
54.900404,-2.9311426,carlisle,1,Herald Sun
51.7492955,-0.3422525,st albans,1,Herald Sun
-28.8066667,153.2858333,lismore,1,Herald Sun
50.4480951,-104.6158181,regina,1,Herald Sun
35.614517,-88.813947,jackson,7,Herald Sun
-29.8541667,31.05,durban,1,Herald Sun
-35.3538856,149.2323111,queanbeyan,1,Herald Sun
41.8756208,-87.6243706,chicago,3,Herald Sun
37.9357576,-122.3477486,richmond,18,Herald Sun
10.5559899,-71.6524294,san francisco,3,Herald Sun
-31.912864,152.4608481,taree,1,Herald Sun
38.5815719,-121.4943996,sacramento,1,Herald Sun
40.3364587,-75.9288612,reading,1,Herald Sun
47.4747741,-122.2048017,renton,1,Herald Sun
55.861147,-4.2499891,glasgow,1,Herald Sun
40.3103659,-3.735003,getafe,1,Herald Sun
54.2232521,-4.6951862,peel,2,Herald Sun
38.9716689,-95.2352501,lawrence,6,Herald Sun
53.3820287,-1.4657174,sheffield,1,Herald Sun
7.9620654,-11.7366499,bo,3,Herald Sun
50.5704252,-111.8924659,brooks,2,Herald Sun
51.8987643,-8.4712125,cork,1,Herald Sun
55.7592943,-120.2279592,dawson creek,1,Herald Sun
38.2493581,-122.0399663,fairfield,2,Herald Sun
-36.7588767,144.2825931,bendigo,2,Herald Sun
40.7305993,-73.9865813,new york,24,Herald Sun
45.8104264,9.0856219,como,3,Herald Sun
18.1525739,-65.8274274,city hall,1,Herald Sun
-42.8824593,147.3273244,hobart,3,Herald Sun
38.4992518,43.3966821,van,3,Herald Sun
40.6916081,-75.2099866,easton,2,Herald Sun
39.6528654,-78.7625185,cumberland,1,Herald Sun
50.7152124,-1.9832693,poole,3,Herald Sun
51.5377786,7.2196765,herne,1,Herald Sun
